location_name,Event_Type,event_year,qaqc,event_name_calc,Tree_ID,Module,Tree_Number,Species_Original,Plant_Concept_Current_IDF,DBH,Tree_Status,Crown_Class,Vigor,Dieback,Condition_Damage_Code_1,Condition_Damage_Code_2,Condition_Damage_Code_3,Condition_Damage_Code_4,Condition_Damage_Code_5,Foliage_Condition_1,Foliage_Percent_Class_1,Foliage_Condition_2,Foliage_Percent_Class_2,Foliage_Condition_3,Foliage_Percent_Class_3,Foliage_Condition_4,Foliage_Percent_Class_4,Foliage_Condition_5,Foliage_Percent_Class_5,Dead_Tree_Decay_Class,Snag_Height
LOOK003,plot revisit,2016,0,LOOK003,{D251441A-91AF-4FE5-A717-0565A919C884},4,1,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},81,1,1,1,,VINE,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{158936F3-DEC8-4F17-81CC-FF90180E0B8B},4,11,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},10,1,5,2,,VINE,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{1AE8AA6F-1DC4-4376-AA7F-600C61C0F9DB},2,5,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},24,1,4,1,,VINE,HOLW,,,,L,1,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{28A7AE58-F4AB-40A8-9D44-49256C2E6DF8},3,8,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},15,1,5,1,,,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{2FB5A8F2-514D-46B0-8BA4-6BB52CFB2FA4},1,4,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},12,2,,,,,,,,,,,,,,,,,,,2,8
LOOK003,QA/QC,2016,-1,LOOK003Q,{314843D3-4A3C-4413-B6CF-F64E82FEE872},4,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},13,1,5,1,,VINE,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{366023A9-520D-4A7F-B454-ECA56A8808D5},3,10,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},14,1,5,1,,,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{3AA091D0-00E8-4C19-9C69-851C42D47D51},1,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,4,,,,,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{5BF66F32-B3FB-4166-9961-AD4F330D621C},4,1,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},82,1,3,1,,VINE,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{62CCF1FD-2485-42EE-98D7-7645BDC1CB35},2,6,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},19,1,5,1,,,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{8A56EFEB-3B34-420B-B2A4-4F21D1F4774B},3,7,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},38,1,3,1,,,,,,,,,,,,,,,,,,
LOOK003,QA/QC,2016,-1,LOOK003Q,{BDC71503-0EC6-4858-9CC8-491DC19EAE29},3,9,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},12,1,5,1,,,,,,,,,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{38A5F90E-4C17-4767-A279-25A2A54C2EBA},1,2,CARYPAL,{79172B4C-2888-4B10-AE9B-AAD5A3090341},13,1,5,3,3,VINE,INSE,,,,H,5,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{686347DF-76AC-4E91-9F8A-1D8612086838},2,6,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},54,2,,,,,,,,,,,,,,,,,,,2,9
LOOK005,plot establishment,2011,0,LOOK005,{74E95B29-4AE1-4160-BD43-37D95EB16A29},1,1,CARYPAL,{79172B4C-2888-4B10-AE9B-AAD5A3090341},11,1,5,2,,,,,,,H,2,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{761BA781-5F7E-4F08-B11C-DD5FE248BDE7},4,10,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},20,1,5,1,,LEAN,ROOT,,,,H,1,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{9699331B-E7E6-4069-A95E-2992F23C8DAE},3,8,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},10,1,5,1,,,,,,,H,1,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{A32E7774-AF8C-4A25-B94B-6B26339D0FD8},3,7,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},45,2,,,,,,,,,,,,,,,,,,,3,6
LOOK005,plot establishment,2011,0,LOOK005,{D5DD397A-58D8-41AB-B49A-BA8235E2F2E1},2,4,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},11,1,5,2,2,VINE,,,,,H,2,L,2,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{ECED5EE1-D976-47E7-B5A6-B1D91CC2A684},2,5,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},13,1,5,1,,LEAN,,,,,H,2,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{F5D7B6A0-A779-4204-9193-97ACF06EABAD},2,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},11,1,5,3,3,LEAN,VINE,EPIC,,,H,2,,,,,,,,,,
LOOK005,plot establishment,2011,0,LOOK005,{FDBB4038-C138-4AD4-AA58-C33F5236C0C9},4,9,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},24,1,5,1,,LEAN,,,,,H,1,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{4777F8DD-2CB7-468D-B001-46821F8C2175},3,10,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},10,1,5,1,,,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{4D571A04-F441-4C2E-84BC-8DC13C1101F0},4,1,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},23,1,5,1,,,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{6D70A6A6-3C9E-424E-BC8D-FFDF2769BE3F},3,11,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},45,2,,,,,,,,,,,,,,,,,,,3,25
LOOK005,QA/QC,2011,-1,LOOK005Q,{A4A08102-621C-493A-8DF8-96553B056736},1,3,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},12,1,5,2,,VINE,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{ABA1BDC6-FDBE-4CF5-98EF-2C31206C25C8},2,9,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},54,2,,,,,,,,,,,,,,,,,,,2,40
LOOK005,QA/QC,2011,-1,LOOK005Q,{B29FFD10-B8CB-432E-9199-AF6C3DFFAC15},4,2,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},20,1,5,1,,,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{C2682C21-F034-4FC8-90C0-18E53A504E57},2,5,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},11,1,5,3,3,VINE,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{DD134947-6B23-49FE-9B55-B2F792036987},2,7,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},14,1,5,1,,VINE,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{E9FCA63D-88DB-4C0B-818A-1DBD8EDCBE08},2,6,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},11,1,5,1,,VINE,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{F4F70590-FCF2-4A6A-A30E-55158D3FFBFF},1,4,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},12,1,5,3,,VINE,,,,,,,,,,,,,,,,
LOOK005,QA/QC,2011,-1,LOOK005Q,{F97C00A6-B6E2-4F19-ACAD-AE068109C53F},2,8,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},12,1,5,1,,,,,,,,,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{102BAF6F-8D6B-4965-B3E5-FB0792E062BC},1,1,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},21,1,5,3,2,,,,,,,,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{238B9F25-58B9-441E-9F14-C679AE3BF8FE},1,4,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},16,1,5,1,,EPIC,,,,,,,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{3DB89176-95A6-4674-948C-72FDEF02BBFF},3,10,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},24,1,5,2,2,FORK,,,,,L,1,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{494091C7-64AA-4253-9B00-3BE8EC1C29B2},2,7,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},45,1,3,1,1,,,,,,,,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{4D9B19DF-868D-41EB-9829-53BD1E5AED69},2,8,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},14,2,,,,,,,,,,,,,,,,,,,1,8
LOOK013,plot establishment,2013,0,LOOK013,{7882A6FC-E702-487D-AF3A-525ACBE27AB3},1,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},15,1,5,1,1,VINE,,,,,,,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{8B141A8D-ED50-4FBC-ABCB-E47E07EB5443},2,9,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},38,1,4,1,,,,,,,H,1,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{90C00A37-13B0-4CA6-92E2-570F7B4B793D},4,12,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},55,2,,,,,,,,,,,,,,,,,,,1,5
LOOK013,plot establishment,2013,0,LOOK013,{9966D642-B5CC-421C-A917-63F73A9C4E52},1,2,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},34,1,4,1,1,FORK,,,,,H,2,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{97BAEBB2-123F-487F-AF16-51966A32C049},2,5,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},54,1,3,1,1,,,,,,H,1,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{B18CCDBD-2678-4E2E-BE15-0A1472058DB6},2,6,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},39,1,3,1,,,,,,,,,,,,,,,,,,
LOOK013,plot establishment,2013,0,LOOK013,{FF9F88A7-B649-4152-A4B8-F08F48263729},4,11,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},13,2,,,,,,,,,,,,,,,,,,,1,7
LOOK013,QA/QC,2013,-1,LOOK013Q,{14075B4C-A2F8-446D-BB17-D1448ABA4CB6},1,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},15,1,5,1,,,,,,,,,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{15D88DB2-2DC6-418A-9E55-545AFE037696},1,1,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},33,1,4,2,1,,,,,,H,1,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{308D3995-5F67-4ECB-B141-68546A6C8050},4,11,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},54,2,,,,,,,,,,,,,,,,,,,1,5
LOOK013,QA/QC,2013,-1,LOOK013Q,{62C9C15C-1D3F-4103-BF4C-317EE620357C},2,7,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},14,2,,,,,,,,,,,,,,,,,,,1,8
LOOK013,QA/QC,2013,-1,LOOK013Q,{76A77CAF-74BD-4A2C-8271-B9E9883223FA},3,9,OXYDARB,{618394AC-EC81-4F3E-9466-9C6CE04786C7},24,1,5,2,1,,,,,,,,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{98C66C4D-3FD8-4099-8453-06484C9DABED},1,4,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},14,1,5,1,,,,,,,,,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{9C10E427-1832-48F6-B2BC-82A1F7F0DAE7},2,6,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},45,1,3,1,,,,,,,H,1,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{ADF4E0F1-EFDF-4D3D-8F43-E5F40DEBEEE5},4,12,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},55,1,3,1,,VINE,,,,,H,1,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{C2BA8646-FA5F-43C0-9A0E-837B58E6DF34},4,10,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},12,2,,,,,,,,,,,,,,,,,,,1,7
LOOK013,QA/QC,2013,-1,LOOK013Q,{BF3CF03F-57EA-4853-8676-7150D72DB186},2,8,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},38,1,3,1,,,,,,,,,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{D785A00D-EB71-47A7-899C-A15ABC58DBA3},2,5,QUERPRIU,{F4C1717E-6390-4AE6-82A2-060BA511EC6E},54,1,2,1,,,,,,,H,1,,,,,,,,,,
LOOK013,QA/QC,2013,-1,LOOK013Q,{DAA44E95-1C84-4F04-A283-035DB89C0DEC},1,2,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},20,1,5,3,2,BROK,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{0A804698-6E54-4A2C-AB9B-063BB90BAFEF},4,21,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},19,1,4,1,1,FORK,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{0C5C86D4-1E8E-475E-B7D3-9E94ABAFFB14},3,17,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},20,1,3,1,,,,,,,N,1,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{11DAFB9A-5114-4061-BAD6-175AD0FC639A},3,19,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},17,1,5,1,,VINE,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{15349B8B-5D79-48FB-B5CA-63BB504FB938},2,10,CARYCOR,{ACB107FD-90E0-412A-8CA2-E3745D2E948F},16,1,5,1,,BROK,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{1B5A2B41-E859-430F-9598-2D352FE7900D},3,15,CARYCOR,{ACB107FD-90E0-412A-8CA2-E3745D2E948F},26,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{2588F58D-B07F-457E-9D7D-827EBC8781EA},3,18,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},12,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{2597EB92-8D31-45DA-BA42-CAB1D3CE53DA},4,22,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},16,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{2EB4CA9A-BA70-4F92-83F2-76149713444F},1,1,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},16,1,4,1,,,,,,,N,1,C,1,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{2FD215B9-C553-454E-BE67-909FD89DF31D},2,14,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},72,1,3,1,,BURL,,,,,H,1,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{34250804-6E72-46D1-8990-9B9CAD5577A3},4,23,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},26,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{4CE33067-D296-46FD-8208-9E1760820172},1,7,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},13,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{5B895B16-20B8-4A9A-AD57-DEB99AD090AB},2,9,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},11,1,5,1,,,,,,,H,1,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{5D811BE7-17EE-4864-A932-8D62AB790196},1,5,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},17,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{6E8E74D7-A07E-48D0-ABEF-CD5F7A3AFA48},2,13,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{74DA38BC-1063-4918-A42D-F0C5190A6D0F},3,16,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},13,1,4,1,,,,,,,N,1,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{79BFC6DF-B828-47CB-9D95-FF45E850F9E4},1,3,CARYCOR,{ACB107FD-90E0-412A-8CA2-E3745D2E948F},13,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{8AF3B037-E89F-439A-A31A-09739CD8D29F},4,20,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{928185AC-5C47-4DA8-A7D7-ABFC1E42EDF3},4,25,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},12,2,,,,,,,,,,,,,,,,,,,2,9
MACA027,plot establishment,2013,0,MACA027,{A47D78A9-7A3B-4724-B738-110D5EA061CA},4,24,caryoval,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{AAB8B7BC-D1E8-473D-ADA3-3587080E5D11},2,11,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},15,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{B2375E3C-76DF-4890-8387-68FDA40C2839},2,12,CARYCOR,{ACB107FD-90E0-412A-8CA2-E3745D2E948F},22,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{B6DC455C-F58A-4596-902C-6115307AA0AF},2,8,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},29,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{D3B5809D-F585-4E4D-9AD9-9DBF9F4FB6B8},1,6,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},18,1,4,1,1,,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{EFB87607-CCB6-43AE-BED7-807A30538DE3},1,2,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},10,1,5,2,1,DTOP,,,,,,,,,,,,,,,,
MACA027,plot establishment,2013,0,MACA027,{FE9AB3A4-CB5B-44D7-98E2-4EFEAE4EF270},1,4,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},14,1,4,1,,ROTT,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{0912DC7D-24D2-45D8-8666-E665E9ECA4A9},2,12,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{0D5D5069-118C-49D3-9A5B-B5E1DE063F86},1,4,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},14,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{14608472-0A55-4800-8251-24F8625E9DAF},2,9,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{1AA95E45-B8F5-49FF-B071-AF6B3FFDBB38},1,5,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},12,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{1B122D2F-89FB-43C1-B1BE-38898A1DD5C5},2,14,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},11,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{1D46E041-29B1-474E-A8DB-6ACF8C81C392},3,19,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},13,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{2199E67B-4730-44E7-91B6-11BE38D06AB5},1,6,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},10,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{283DF85C-8949-41B7-A75A-C85A5111BA7F},4,24,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},12,2,,,,,,,,,,,,,,,,,,,2,8
MACA027,QA/QC,2013,-1,MACA027Q,{444D47FA-3B04-497B-877F-A48628203E17},4,25,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{4C5FE8E2-48D9-46E2-A2D6-C5BCDAF341E6},4,21,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},19,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{5238681B-6CF0-4A78-B409-862815B4BC06},2,11,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},15,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{5BD81263-7A2D-45BE-AB51-DA7E1ECBA2D3},1,7,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},16,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{65356B1B-BC8C-4B9B-A550-054547E56FC5},3,18,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},17,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{69115A03-3F36-4128-98D0-67CE45903F3E},2,10,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},22,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{6F92FF69-67EB-4749-AED0-181D76A38329},1,2,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},18,1,4,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{734B40B5-F0F2-40C3-A0CC-DCFF8224D7AB},2,8,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},70,1,2,1,,FORK,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{73C2BE45-6702-4915-99F6-9181790A297B},3,15,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},26,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{82B545B1-E759-452D-99B6-67E8F37C6340},3,17,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{9BED8EE1-0720-4C50-853E-CB42A040EA36},1,3,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},17,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{B41419B6-F1F3-406A-ADB9-40B24F9CA5ED},2,13,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},29,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{B9C73651-8BAC-4CD9-8AB1-2F49ED2DCE47},4,20,CARYPAL,{79172B4C-2888-4B10-AE9B-AAD5A3090341},20,1,3,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{BDB1D53E-664B-4B53-83BE-1E36E0F08282},4,22,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},16,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{DC2E95D6-1AC2-42B7-9AFB-A81943023508},1,1,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},13,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{E6F0CEFB-B3DD-4926-BBEB-7F0B21D0DDF3},3,16,CARYOVAL,{7FBEB511-73E0-4B90-811A-AFE3BC17947D},12,1,5,1,,,,,,,,,,,,,,,,,,
MACA027,QA/QC,2013,-1,MACA027Q,{FD9707A5-0E40-435B-9B0E-811D6EB0712B},4,23,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},25,1,3,1,,,,,,,,,,,,,,,,,,
MACA018,plot establishment,2013,0,MACA018,{088E07CF-2009-4343-8E87-154909C95657},3,6,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},12,1,5,1,,FORK,,,,,N,1,,,,,,,,,,
MACA018,plot establishment,2013,0,MACA018,{099D60CC-E257-4B25-842A-9BBE16B535B7},2,2,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},74,1,3,1,,,,,,,,,,,,,,,,,,
MACA018,plot establishment,2013,0,MACA018,{14CBC039-31F4-4584-9EF8-E32D1F184B89},4,12,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},18,1,4,1,,,,,,,,,,,,,,,,,,
MACA018,plot establishment,2013,0,MACA018,{1B882729-CF2A-4C56-90F9-D3EAD30FCB5F},4,13,QUERMUE,{AB842947-D1D9-4644-85EE-B71BB0738A9F},21,1,4,1,,,,,,,,,,,,,,,,,,
MACA018,plot establishment,2013,0,MACA018,{29EC8F98-E936-4193-A2D4-774531E7E830},3,8,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},39,1,5,1,,,,,,,,,,,,,,,,,,
MACA018,plot establishment,2013,0,MACA018,{2A371D43-4FCB-49D0-BD87-4C26F765652E},4,11,FAGUGRA,{48C88572-84A5-40DB-B015-E69FDB88CB25},24,1,4,1,,FORK,,,,,N,1,,,,,,,,,,
